instant,tanggal,musim,tahun,bulan,jam,libur,hari,hari_kerja,kondisi_cuaca,temp,suhu_terasa,kelembaban,windspeed,pengguna_casual,pengguna_terdaftar,jumlah,periode_hari,kehangatan,tingkat_kelembaban
9488,2012-02-05,Dingin,2012,Februari,5,tidak,Senin,tidak,Hujan Ringan,4.220000000000001,1.0015999999999998,0.8100000000000002,12.998000000000001,0,4,4,Malam,Dingin,Tinggi
9489,2012-02-05,Dingin,2012,Februari,6,tidak,Senin,tidak,Berawan,4.220000000000001,-0.0015999999999998238,0.7,16.997899999999998,0,4,4,Malam,Dingin,Sedang
9490,2012-02-05,Dingin,2012,Februari,7,tidak,Senin,tidak,Berawan,3.2799999999999994,-0.0015999999999998238,0.75,11.0014,0,16,16,Pagi,Dingin,Tinggi
9491,2012-02-05,Dingin,2012,Februari,8,tidak,Senin,tidak,Berawan,3.2799999999999994,-0.0015999999999998238,0.75,11.0014,4,58,62,Pagi,Dingin,Tinggi
9492,2012-02-05,Dingin,2012,Februari,9,tidak,Senin,tidak,Berawan,3.2799999999999994,-0.9982000000000006,0.7,15.001299999999999,9,83,92,Pagi,Dingin,Sedang
9493,2012-02-05,Dingin,2012,Februari,10,tidak,Senin,tidak,Berawan,4.220000000000001,-0.0015999999999998238,0.65,19.0012,10,138,148,Pagi,Dingin,Sedang
9494,2012-02-05,Dingin,2012,Februari,11,tidak,Senin,tidak,Berawan,4.220000000000001,1.0015999999999998,0.7,12.998000000000001,22,160,182,Pagi,Dingin,Sedang
9495,2012-02-05,Dingin,2012,Februari,12,tidak,Senin,tidak,Berawan,4.220000000000001,1.0015999999999998,0.65,12.998000000000001,25,223,248,Pagi,Dingin,Sedang
9496,2012-02-05,Dingin,2012,Februari,13,tidak,Senin,tidak,Berawan,5.160000000000002,1.9982000000000006,0.61,11.0014,33,241,274,Sore,Dingin,Sedang
9497,2012-02-05,Dingin,2012,Februari,14,tidak,Senin,tidak,Cerah,6.1,3.998000000000001,0.61,11.0014,40,203,243,Sore,Dingin,Sedang
9498,2012-02-05,Dingin,2012,Februari,15,tidak,Senin,tidak,Berawan,6.1,3.0014000000000003,0.56,16.997899999999998,55,217,272,Sore,Dingin,Sedang
9499,2012-02-05,Dingin,2012,Februari,16,tidak,Senin,tidak,Cerah,6.1,3.0014000000000003,0.56,15.001299999999999,35,261,296,Sore,Dingin,Sedang
9500,2012-02-05,Dingin,2012,Februari,17,tidak,Senin,tidak,Cerah,7.040000000000001,5.001199999999997,0.53,11.0014,31,275,306,Sore,Dingin,Sedang
9501,2012-02-05,Dingin,2012,Februari,18,tidak,Senin,tidak,Cerah,6.1,3.0014000000000003,0.52,16.997899999999998,10,171,181,Sore,Dingin,Sedang
9502,2012-02-05,Dingin,2012,Februari,19,tidak,Senin,tidak,Cerah,6.1,3.0014000000000003,0.52,15.001299999999999,6,63,69,Malam,Dingin,Sedang
9503,2012-02-05,Dingin,2012,Februari,20,tidak,Senin,tidak,Cerah,5.160000000000002,1.9982000000000006,0.56,12.998000000000001,3,47,50,Malam,Dingin,Sedang
9504,2012-02-05,Dingin,2012,Februari,21,tidak,Senin,tidak,Cerah,5.160000000000002,3.0014000000000003,0.56,7.0015,6,60,66,Malam,Dingin,Sedang
9505,2012-02-05,Dingin,2012,Februari,22,tidak,Senin,tidak,Cerah,4.220000000000001,1.9982000000000006,0.6,7.0015,9,182,191,Malam,Dingin,Sedang
9506,2012-02-05,Dingin,2012,Februari,23,tidak,Senin,tidak,Cerah,3.2799999999999994,-0.0015999999999998238,0.7,8.9981,4,38,42,Malam,Dingin,Sedang
9507,2012-02-06,Dingin,2012,Februari,0,tidak,Selasa,ya,Cerah,3.2799999999999994,-0.0015999999999998238,0.65,8.9981,7,14,21,Malam,Dingin,Sedang
9508,2012-02-06,Dingin,2012,Februari,1,tidak,Selasa,ya,Cerah,2.34,1.0015999999999998,0.75,6.0032,0,6,6,Malam,Dingin,Tinggi
9509,2012-02-06,Dingin,2012,Februari,2,tidak,Selasa,ya,Cerah,2.34,1.9982000000000006,0.75,0.0,0,3,3,Malam,Dingin,Tinggi
9510,2012-02-06,Dingin,2012,Februari,4,tidak,Selasa,ya,Cerah,0.4599999999999991,-2.0013999999999985,0.8,7.0015,0,2,2,Malam,Dingin,Tinggi
9511,2012-02-06,Dingin,2012,Februari,5,tidak,Selasa,ya,Cerah,0.4599999999999991,-2.0013999999999985,0.8,7.0015,0,17,17,Malam,Dingin,Tinggi
9512,2012-02-06,Dingin,2012,Februari,6,tidak,Selasa,ya,Cerah,-0.47999999999999954,-4.001200000000001,0.86,7.0015,0,72,72,Malam,Dingin,Tinggi
9513,2012-02-06,Dingin,2012,Februari,7,tidak,Selasa,ya,Cerah,-0.47999999999999954,-4.001200000000001,0.86,7.0015,5,229,234,Pagi,Dingin,Tinggi
9514,2012-02-06,Dingin,2012,Februari,8,tidak,Selasa,ya,Cerah,-0.47999999999999954,-4.001200000000001,0.86,8.9981,10,434,444,Pagi,Dingin,Tinggi
9515,2012-02-06,Dingin,2012,Februari,9,tidak,Selasa,ya,Cerah,0.4599999999999991,-2.0013999999999985,0.8,7.0015,8,269,277,Pagi,Dingin,Tinggi
9516,2012-02-06,Dingin,2012,Februari,10,tidak,Selasa,ya,Cerah,2.34,-0.0015999999999998238,0.75,7.0015,20,96,116,Pagi,Dingin,Tinggi
9517,2012-02-06,Dingin,2012,Februari,11,tidak,Selasa,ya,Cerah,4.220000000000001,1.9982000000000006,0.7,8.9981,12,104,116,Pagi,Dingin,Sedang
9518,2012-02-06,Dingin,2012,Februari,12,tidak,Selasa,ya,Cerah,7.040000000000001,5.001199999999997,0.61,11.0014,19,131,150,Pagi,Dingin,Sedang
9519,2012-02-06,Dingin,2012,Februari,13,tidak,Selasa,ya,Cerah,9.86,9.997399999999999,0.4,15.001299999999999,17,124,141,Sore,Dingin,Rendah
9520,2012-02-06,Dingin,2012,Februari,14,tidak,Selasa,ya,Cerah,10.8,11.000600000000002,0.35,11.0014,14,126,140,Sore,Dingin,Rendah
9521,2012-02-06,Dingin,2012,Februari,15,tidak,Selasa,ya,Cerah,11.739999999999998,11.997200000000003,0.32,19.0012,25,146,171,Sore,Dingin,Rendah
9522,2012-02-06,Dingin,2012,Februari,16,tidak,Selasa,ya,Cerah,10.8,11.000600000000002,0.43,16.997899999999998,13,215,228,Sore,Dingin,Sedang
9523,2012-02-06,Dingin,2012,Februari,17,tidak,Selasa,ya,Cerah,10.8,11.000600000000002,0.43,16.997899999999998,13,417,430,Sore,Dingin,Sedang
9524,2012-02-06,Dingin,2012,Februari,18,tidak,Selasa,ya,Cerah,9.86,9.997399999999999,0.43,15.001299999999999,11,426,437,Sore,Dingin,Sedang
9525,2012-02-06,Dingin,2012,Februari,19,tidak,Selasa,ya,Cerah,8.919999999999998,5.997799999999998,0.43,16.997899999999998,7,284,291,Malam,Dingin,Sedang
9526,2012-02-06,Dingin,2012,Februari,20,tidak,Selasa,ya,Cerah,7.98,5.997799999999998,0.45999999999999996,11.0014,7,194,201,Malam,Dingin,Sedang
9527,2012-02-06,Dingin,2012,Februari,21,tidak,Selasa,ya,Cerah,7.040000000000001,5.001199999999997,0.57,11.0014,11,143,154,Malam,Dingin,Sedang
9528,2012-02-06,Dingin,2012,Februari,22,tidak,Selasa,ya,Cerah,6.1,3.998000000000001,0.65,8.9981,4,83,87,Malam,Dingin,Sedang
9529,2012-02-06,Dingin,2012,Februari,23,tidak,Selasa,ya,Cerah,6.1,3.998000000000001,0.65,8.9981,3,43,46,Malam,Dingin,Sedang
9530,2012-02-07,Dingin,2012,Februari,0,tidak,Rabu,ya,Cerah,6.1,3.0014000000000003,0.7,12.998000000000001,1,22,23,Malam,Dingin,Sedang
9531,2012-02-07,Dingin,2012,Februari,1,tidak,Rabu,ya,Cerah,5.160000000000002,3.0014000000000003,0.61,8.9981,8,6,14,Malam,Dingin,Sedang
9532,2012-02-07,Dingin,2012,Februari,2,tidak,Rabu,ya,Cerah,6.1,5.997799999999998,0.61,0.0,0,4,4,Malam,Dingin,Sedang
9533,2012-02-07,Dingin,2012,Februari,3,tidak,Rabu,ya,Berawan,6.1,5.997799999999998,0.7,0.0,1,1,2,Malam,Dingin,Sedang
9534,2012-02-07,Dingin,2012,Februari,4,tidak,Rabu,ya,Berawan,6.1,5.997799999999998,0.7,0.0,0,3,3,Malam,Dingin,Sedang
9535,2012-02-07,Dingin,2012,Februari,5,tidak,Rabu,ya,Cerah,7.040000000000001,5.997799999999998,0.49,6.0032,0,15,15,Malam,Dingin,Sedang
9536,2012-02-07,Dingin,2012,Februari,6,tidak,Rabu,ya,Cerah,7.040000000000001,3.998000000000001,0.45000000000000007,19.999499999999998,2,98,100,Malam,Dingin,Sedang
9537,2012-02-07,Dingin,2012,Februari,7,tidak,Rabu,ya,Cerah,7.040000000000001,7.000999999999998,0.45000000000000007,0.0,6,293,299,Pagi,Dingin,Sedang
9538,2012-02-07,Dingin,2012,Februari,8,tidak,Rabu,ya,Cerah,6.1,5.001199999999997,0.49,0.0,7,522,529,Pagi,Dingin,Sedang
9539,2012-02-07,Dingin,2012,Februari,9,tidak,Rabu,ya,Cerah,7.040000000000001,5.997799999999998,0.49,0.0,11,278,289,Pagi,Dingin,Sedang
9540,2012-02-07,Dingin,2012,Februari,10,tidak,Rabu,ya,Cerah,7.98,5.997799999999998,0.45999999999999996,11.0014,12,104,116,Pagi,Dingin,Sedang
9541,2012-02-07,Dingin,2012,Februari,11,tidak,Rabu,ya,Cerah,8.919999999999998,7.000999999999998,0.45999999999999996,12.998000000000001,9,120,129,Pagi,Dingin,Sedang
9542,2012-02-07,Dingin,2012,Februari,12,tidak,Rabu,ya,Cerah,10.8,11.000600000000002,0.4,22.0028,9,163,172,Pagi,Dingin,Rendah
9543,2012-02-07,Dingin,2012,Februari,13,tidak,Rabu,ya,Cerah,12.68,13.000399999999999,0.38,16.997899999999998,15,169,184,Sore,Hangat,Rendah
9544,2012-02-07,Dingin,2012,Februari,14,tidak,Rabu,ya,Cerah,12.68,13.000399999999999,0.38,16.997899999999998,11,127,138,Sore,Hangat,Rendah
9545,2012-02-07,Dingin,2012,Februari,15,tidak,Rabu,ya,Cerah,12.68,13.000399999999999,0.38,12.998000000000001,13,133,146,Sore,Hangat,Rendah
9546,2012-02-07,Dingin,2012,Februari,16,tidak,Rabu,ya,Cerah,12.68,13.000399999999999,0.35,16.997899999999998,19,257,276,Sore,Hangat,Rendah
9547,2012-02-07,Dingin,2012,Februari,17,tidak,Rabu,ya,Cerah,12.68,13.000399999999999,0.35,12.998000000000001,15,494,509,Sore,Hangat,Rendah
9548,2012-02-07,Dingin,2012,Februari,18,tidak,Rabu,ya,Cerah,11.739999999999998,11.997200000000003,0.38,12.998000000000001,10,508,518,Sore,Dingin,Rendah
9549,2012-02-07,Dingin,2012,Februari,19,tidak,Rabu,ya,Cerah,9.86,9.997399999999999,0.43,15.001299999999999,11,327,338,Malam,Dingin,Sedang
9550,2012-02-07,Dingin,2012,Februari,20,tidak,Rabu,ya,Cerah,8.919999999999998,7.000999999999998,0.5,8.9981,6,206,212,Malam,Dingin,Sedang
9551,2012-02-07,Dingin,2012,Februari,21,tidak,Rabu,ya,Cerah,7.98,7.000999999999998,0.61,7.0015,20,170,190,Malam,Dingin,Sedang
9552,2012-02-07,Dingin,2012,Februari,22,tidak,Rabu,ya,Cerah,7.040000000000001,5.001199999999997,0.57,12.998000000000001,11,107,118,Malam,Dingin,Sedang
9553,2012-02-07,Dingin,2012,Februari,23,tidak,Rabu,ya,Cerah,7.040000000000001,5.997799999999998,0.57,8.9981,2,49,51,Malam,Dingin,Sedang
9554,2012-02-08,Dingin,2012,Februari,0,tidak,Kamis,ya,Cerah,6.1,3.0014000000000003,0.56,15.001299999999999,2,21,23,Malam,Dingin,Sedang
9555,2012-02-08,Dingin,2012,Februari,1,tidak,Kamis,ya,Cerah,5.160000000000002,1.9982000000000006,0.61,11.0014,1,9,10,Malam,Dingin,Sedang
9556,2012-02-08,Dingin,2012,Februari,2,tidak,Kamis,ya,Cerah,4.220000000000001,3.998000000000001,0.65,0.0,0,1,1,Malam,Dingin,Sedang
9557,2012-02-08,Dingin,2012,Februari,3,tidak,Kamis,ya,Cerah,4.220000000000001,3.998000000000001,0.65,0.0,0,1,1,Malam,Dingin,Sedang
9558,2012-02-08,Dingin,2012,Februari,4,tidak,Kamis,ya,Cerah,3.2799999999999994,1.0015999999999998,0.7,6.0032,0,1,1,Malam,Dingin,Sedang
9559,2012-02-08,Dingin,2012,Februari,5,tidak,Kamis,ya,Cerah,3.2799999999999994,1.0015999999999998,0.7,6.0032,0,20,20,Malam,Dingin,Sedang
9560,2012-02-08,Dingin,2012,Februari,6,tidak,Kamis,ya,Berawan,3.2799999999999994,3.0014000000000003,0.7,0.0,3,95,98,Malam,Dingin,Sedang
9561,2012-02-08,Dingin,2012,Februari,7,tidak,Kamis,ya,Berawan,3.2799999999999994,1.0015999999999998,0.7,7.0015,5,276,281,Pagi,Dingin,Sedang
9562,2012-02-08,Dingin,2012,Februari,8,tidak,Kamis,ya,Berawan,3.2799999999999994,-0.9982000000000006,0.7,15.001299999999999,13,495,508,Pagi,Dingin,Sedang
9563,2012-02-08,Dingin,2012,Februari,9,tidak,Kamis,ya,Berawan,3.2799999999999994,1.0015999999999998,0.7,11.0014,8,245,253,Pagi,Dingin,Sedang
9564,2012-02-08,Dingin,2012,Februari,10,tidak,Kamis,ya,Berawan,4.220000000000001,1.0015999999999998,0.7,15.001299999999999,1,107,108,Pagi,Dingin,Sedang
9565,2012-02-08,Dingin,2012,Februari,11,tidak,Kamis,ya,Berawan,4.220000000000001,1.0015999999999998,0.65,15.001299999999999,5,97,102,Pagi,Dingin,Sedang
9566,2012-02-08,Dingin,2012,Februari,12,tidak,Kamis,ya,Berawan,5.160000000000002,1.0015999999999998,0.65,19.0012,14,124,138,Pagi,Dingin,Sedang
9567,2012-02-08,Dingin,2012,Februari,13,tidak,Kamis,ya,Berawan,5.160000000000002,3.0014000000000003,0.61,7.0015,15,111,126,Sore,Dingin,Sedang
9568,2012-02-08,Dingin,2012,Februari,14,tidak,Kamis,ya,Berawan,6.1,3.998000000000001,0.56,11.0014,8,100,108,Sore,Dingin,Sedang
9569,2012-02-08,Dingin,2012,Februari,15,tidak,Kamis,ya,Hujan Ringan,6.1,5.001199999999997,0.61,7.0015,5,49,54,Sore,Dingin,Sedang
9570,2012-02-08,Dingin,2012,Februari,16,tidak,Kamis,ya,Hujan Ringan,4.220000000000001,1.9982000000000006,0.8100000000000002,7.0015,2,73,75,Sore,Dingin,Tinggi
9571,2012-02-08,Dingin,2012,Februari,17,tidak,Kamis,ya,Hujan Ringan,3.2799999999999994,1.0015999999999998,0.8699999999999999,7.0015,8,147,155,Sore,Dingin,Tinggi
9572,2012-02-08,Dingin,2012,Februari,18,tidak,Kamis,ya,Hujan Ringan,3.2799999999999994,1.0015999999999998,0.8699999999999999,7.0015,4,163,167,Sore,Dingin,Tinggi
9573,2012-02-08,Dingin,2012,Februari,19,tidak,Kamis,ya,Hujan Ringan,3.2799999999999994,1.0015999999999998,0.8699999999999999,7.0015,3,158,161,Malam,Dingin,Tinggi
9574,2012-02-08,Dingin,2012,Februari,20,tidak,Kamis,ya,Hujan Ringan,3.2799999999999994,-0.0015999999999998238,0.8699999999999999,8.9981,3,122,125,Malam,Dingin,Tinggi
9575,2012-02-08,Dingin,2012,Februari,21,tidak,Kamis,ya,Hujan Ringan,3.2799999999999994,-0.9982000000000006,0.8699999999999999,12.998000000000001,3,126,129,Malam,Dingin,Tinggi
9576,2012-02-08,Dingin,2012,Februari,22,tidak,Kamis,ya,Berawan,3.2799999999999994,-0.0015999999999998238,0.8699999999999999,8.9981,3,95,98,Malam,Dingin,Tinggi
9577,2012-02-08,Dingin,2012,Februari,23,tidak,Kamis,ya,Berawan,3.2799999999999994,-0.0015999999999998238,0.8699999999999999,11.0014,3,57,60,Malam,Dingin,Tinggi
9578,2012-02-09,Dingin,2012,Februari,0,tidak,Jumat,ya,Berawan,3.2799999999999994,-0.0015999999999998238,0.8699999999999999,11.0014,3,23,26,Malam,Dingin,Tinggi
9579,2012-02-09,Dingin,2012,Februari,1,tidak,Jumat,ya,Berawan,3.2799999999999994,-0.0015999999999998238,0.8699999999999999,8.9981,2,10,12,Malam,Dingin,Tinggi
9580,2012-02-09,Dingin,2012,Februari,2,tidak,Jumat,ya,Cerah,2.34,-0.9982000000000006,0.8,8.9981,0,2,2,Malam,Dingin,Tinggi
9581,2012-02-09,Dingin,2012,Februari,3,tidak,Jumat,ya,Cerah,2.34,-2.0013999999999985,0.8,19.0012,0,4,4,Malam,Dingin,Tinggi
9582,2012-02-09,Dingin,2012,Februari,4,tidak,Jumat,ya,Berawan,2.34,-2.9979999999999993,0.75,30.002599999999997,0,1,1,Malam,Dingin,Tinggi
9583,2012-02-09,Dingin,2012,Februari,5,tidak,Jumat,ya,Cerah,1.4000000000000004,-4.001200000000001,0.75,19.0012,0,18,18,Malam,Dingin,Tinggi
9584,2012-02-09,Dingin,2012,Februari,6,tidak,Jumat,ya,Cerah,1.4000000000000004,-4.001200000000001,0.75,19.0012,1,75,76,Malam,Dingin,Tinggi
9585,2012-02-09,Dingin,2012,Februari,7,tidak,Jumat,ya,Cerah,1.4000000000000004,-2.9979999999999993,0.69,16.997899999999998,4,263,267,Pagi,Dingin,Sedang
9586,2012-02-09,Dingin,2012,Februari,8,tidak,Jumat,ya,Cerah,1.4000000000000004,-2.9979999999999993,0.64,16.997899999999998,11,473,484,Pagi,Dingin,Sedang
9587,2012-02-09,Dingin,2012,Februari,9,tidak,Jumat,ya,Cerah,1.4000000000000004,-2.9979999999999993,0.59,15.001299999999999,9,229,238,Pagi,Dingin,Sedang
9588,2012-02-09,Dingin,2012,Februari,10,tidak,Jumat,ya,Cerah,2.34,-2.0013999999999985,0.51,15.001299999999999,7,90,97,Pagi,Dingin,Sedang
9589,2012-02-09,Dingin,2012,Februari,11,tidak,Jumat,ya,Cerah,3.2799999999999994,-0.9982000000000006,0.52,15.001299999999999,4,95,99,Pagi,Dingin,Sedang
9590,2012-02-09,Dingin,2012,Februari,12,tidak,Jumat,ya,Cerah,4.220000000000001,-0.9982000000000006,0.48,22.0028,10,148,158,Pagi,Dingin,Sedang
9591,2012-02-09,Dingin,2012,Februari,13,tidak,Jumat,ya,Cerah,6.1,1.9982000000000006,0.42,22.0028,10,144,154,Sore,Dingin,Sedang
9592,2012-02-09,Dingin,2012,Februari,14,tidak,Jumat,ya,Cerah,7.040000000000001,3.998000000000001,0.39,19.999499999999998,18,126,144,Sore,Dingin,Rendah
9593,2012-02-09,Dingin,2012,Februari,15,tidak,Jumat,ya,Cerah,7.040000000000001,3.998000000000001,0.36,19.999499999999998,14,120,134,Sore,Dingin,Rendah
9594,2012-02-09,Dingin,2012,Februari,16,tidak,Jumat,ya,Cerah,7.98,5.997799999999998,0.36,0.0,15,223,238,Sore,Dingin,Rendah
9595,2012-02-09,Dingin,2012,Februari,17,tidak,Jumat,ya,Cerah,7.98,5.997799999999998,0.34,8.9981,12,387,399,Sore,Dingin,Rendah
9596,2012-02-09,Dingin,2012,Februari,18,tidak,Jumat,ya,Cerah,7.98,5.997799999999998,0.31,11.0014,13,404,417,Sore,Dingin,Rendah
9597,2012-02-09,Dingin,2012,Februari,19,tidak,Jumat,ya,Cerah,7.040000000000001,5.997799999999998,0.33,7.0015,8,287,295,Malam,Dingin,Rendah
9598,2012-02-09,Dingin,2012,Februari,20,tidak,Jumat,ya,Cerah,7.040000000000001,7.000999999999998,0.36,0.0,2,197,199,Malam,Dingin,Rendah
9599,2012-02-09,Dingin,2012,Februari,21,tidak,Jumat,ya,Cerah,6.1,5.001199999999997,0.52,6.0032,8,169,177,Malam,Dingin,Sedang
9600,2012-02-09,Dingin,2012,Februari,22,tidak,Jumat,ya,Berawan,6.1,5.997799999999998,0.56,0.0,3,104,107,Malam,Dingin,Sedang
9601,2012-02-09,Dingin,2012,Februari,23,tidak,Jumat,ya,Berawan,6.1,5.997799999999998,0.52,0.0,9,75,84,Malam,Dingin,Sedang
9602,2012-02-10,Dingin,2012,Februari,0,tidak,Sabtu,ya,Berawan,5.160000000000002,3.998000000000001,0.65,6.0032,4,39,43,Malam,Dingin,Sedang
9603,2012-02-10,Dingin,2012,Februari,1,tidak,Sabtu,ya,Berawan,5.160000000000002,3.998000000000001,0.61,6.0032,2,11,13,Malam,Dingin,Sedang
9604,2012-02-10,Dingin,2012,Februari,2,tidak,Sabtu,ya,Cerah,4.220000000000001,3.0014000000000003,0.52,6.0032,7,9,16,Malam,Dingin,Sedang
9605,2012-02-10,Dingin,2012,Februari,3,tidak,Sabtu,ya,Cerah,4.220000000000001,3.0014000000000003,0.56,6.0032,0,5,5,Malam,Dingin,Sedang
9606,2012-02-10,Dingin,2012,Februari,4,tidak,Sabtu,ya,Cerah,4.220000000000001,3.0014000000000003,0.56,6.0032,0,2,2,Malam,Dingin,Sedang
9607,2012-02-10,Dingin,2012,Februari,5,tidak,Sabtu,ya,Cerah,3.2799999999999994,-0.9982000000000006,0.52,15.001299999999999,0,17,17,Malam,Dingin,Sedang
9608,2012-02-10,Dingin,2012,Februari,6,tidak,Sabtu,ya,Cerah,1.4000000000000004,-2.9979999999999993,0.59,12.998000000000001,3,61,64,Malam,Dingin,Sedang
9609,2012-02-10,Dingin,2012,Februari,7,tidak,Sabtu,ya,Cerah,1.4000000000000004,-2.0013999999999985,0.59,11.0014,5,225,230,Pagi,Dingin,Sedang
9610,2012-02-10,Dingin,2012,Februari,8,tidak,Sabtu,ya,Cerah,1.4000000000000004,-2.0013999999999985,0.59,11.0014,1,447,448,Pagi,Dingin,Sedang
9611,2012-02-10,Dingin,2012,Februari,9,tidak,Sabtu,ya,Cerah,2.34,-0.9982000000000006,0.55,11.0014,10,265,275,Pagi,Dingin,Sedang
9612,2012-02-10,Dingin,2012,Februari,10,tidak,Sabtu,ya,Berawan,4.220000000000001,1.9982000000000006,0.48,8.9981,5,119,124,Pagi,Dingin,Sedang
9613,2012-02-10,Dingin,2012,Februari,11,tidak,Sabtu,ya,Berawan,5.160000000000002,3.0014000000000003,0.45000000000000007,7.0015,19,134,153,Pagi,Dingin,Sedang
9614,2012-02-10,Dingin,2012,Februari,12,tidak,Sabtu,ya,Berawan,6.1,3.998000000000001,0.42,8.9981,8,168,176,Pagi,Dingin,Sedang
9615,2012-02-10,Dingin,2012,Februari,13,tidak,Sabtu,ya,Berawan,6.1,5.001199999999997,0.42,6.0032,22,170,192,Sore,Dingin,Sedang
9616,2012-02-10,Dingin,2012,Februari,14,tidak,Sabtu,ya,Berawan,7.040000000000001,5.997799999999998,0.39,6.0032,8,138,146,Sore,Dingin,Rendah
9617,2012-02-10,Dingin,2012,Februari,15,tidak,Sabtu,ya,Berawan,7.040000000000001,5.997799999999998,0.45000000000000007,8.9981,27,164,191,Sore,Dingin,Sedang
9618,2012-02-10,Dingin,2012,Februari,16,tidak,Sabtu,ya,Berawan,7.98,5.001199999999997,0.42,16.997899999999998,28,240,268,Sore,Dingin,Sedang
9619,2012-02-10,Dingin,2012,Februari,17,tidak,Sabtu,ya,Berawan,7.98,5.997799999999998,0.42,12.998000000000001,15,381,396,Sore,Dingin,Sedang
9620,2012-02-10,Dingin,2012,Februari,18,tidak,Sabtu,ya,Hujan Ringan,6.1,3.998000000000001,0.61,8.9981,14,345,359,Sore,Dingin,Sedang
9621,2012-02-10,Dingin,2012,Februari,19,tidak,Sabtu,ya,Berawan,7.040000000000001,7.000999999999998,0.57,0.0,16,246,262,Malam,Dingin,Sedang
9622,2012-02-10,Dingin,2012,Februari,20,tidak,Sabtu,ya,Berawan,7.040000000000001,7.000999999999998,0.57,0.0,7,144,151,Malam,Dingin,Sedang
9623,2012-02-10,Dingin,2012,Februari,21,tidak,Sabtu,ya,Berawan,7.040000000000001,5.997799999999998,0.66,6.0032,14,108,122,Malam,Dingin,Sedang
9624,2012-02-10,Dingin,2012,Februari,22,tidak,Sabtu,ya,Berawan,7.040000000000001,7.000999999999998,0.66,0.0,11,102,113,Malam,Dingin,Sedang
9625,2012-02-10,Dingin,2012,Februari,23,tidak,Sabtu,ya,Berawan,6.1,5.001199999999997,0.7,6.0032,1,64,65,Malam,Dingin,Sedang
9626,2012-02-11,Dingin,2012,Februari,0,tidak,Minggu,tidak,Berawan,6.1,3.998000000000001,0.7,8.9981,3,50,53,Malam,Dingin,Sedang
9627,2012-02-11,Dingin,2012,Februari,1,tidak,Minggu,tidak,Hujan Ringan,5.160000000000002,3.0014000000000003,0.8100000000000002,8.9981,2,43,45,Malam,Dingin,Tinggi
9628,2012-02-11,Dingin,2012,Februari,2,tidak,Minggu,tidak,Hujan Ringan,4.220000000000001,1.0015999999999998,0.8100000000000002,12.998000000000001,2,24,26,Malam,Dingin,Tinggi
9629,2012-02-11,Dingin,2012,Februari,3,tidak,Minggu,tidak,Hujan Ringan,3.2799999999999994,-0.9982000000000006,0.8699999999999999,15.001299999999999,0,9,9,Malam,Dingin,Tinggi
9630,2012-02-11,Dingin,2012,Februari,4,tidak,Minggu,tidak,Hujan Ringan,3.2799999999999994,-0.9982000000000006,0.8699999999999999,15.001299999999999,0,4,4,Malam,Dingin,Tinggi
9631,2012-02-11,Dingin,2012,Februari,5,tidak,Minggu,tidak,Hujan Ringan,2.34,-0.9982000000000006,0.93,11.0014,0,2,2,Malam,Dingin,Tinggi
9632,2012-02-11,Dingin,2012,Februari,6,tidak,Minggu,tidak,Hujan Ringan,2.34,-0.9982000000000006,0.93,8.9981,1,8,9,Malam,Dingin,Tinggi
9633,2012-02-11,Dingin,2012,Februari,7,tidak,Minggu,tidak,Hujan Ringan,2.34,-0.9982000000000006,0.93,8.9981,0,19,19,Pagi,Dingin,Tinggi
9634,2012-02-11,Dingin,2012,Februari,8,tidak,Minggu,tidak,Hujan Ringan,2.34,-0.9982000000000006,0.93,8.9981,1,77,78,Pagi,Dingin,Tinggi
9635,2012-02-11,Dingin,2012,Februari,9,tidak,Minggu,tidak,Hujan Ringan,2.34,-0.0015999999999998238,0.93,7.0015,5,85,90,Pagi,Dingin,Tinggi
9636,2012-02-11,Dingin,2012,Februari,10,tidak,Minggu,tidak,Hujan Ringan,2.34,-0.0015999999999998238,0.93,7.0015,23,143,166,Pagi,Dingin,Tinggi
9637,2012-02-11,Dingin,2012,Februari,11,tidak,Minggu,tidak,Berawan,3.2799999999999994,1.0015999999999998,0.8100000000000002,7.0015,26,157,183,Pagi,Dingin,Tinggi
9638,2012-02-11,Dingin,2012,Februari,12,tidak,Minggu,tidak,Berawan,4.220000000000001,1.0015999999999998,0.8100000000000002,11.0014,25,196,221,Pagi,Dingin,Tinggi
9639,2012-02-11,Dingin,2012,Februari,13,tidak,Minggu,tidak,Berawan,4.220000000000001,-0.0015999999999998238,0.8100000000000002,19.0012,18,217,235,Sore,Dingin,Tinggi
9640,2012-02-11,Dingin,2012,Februari,14,tidak,Minggu,tidak,Berawan,4.220000000000001,-0.0015999999999998238,0.8100000000000002,16.997899999999998,38,205,243,Sore,Dingin,Tinggi
9641,2012-02-11,Dingin,2012,Februari,15,tidak,Minggu,tidak,Berawan,6.1,1.9982000000000006,0.61,19.999499999999998,12,112,124,Sore,Dingin,Sedang
9642,2012-02-11,Dingin,2012,Februari,16,tidak,Minggu,tidak,Hujan Ringan,2.34,-2.9979999999999993,0.75,27.999299999999998,12,134,146,Sore,Dingin,Tinggi
9643,2012-02-11,Dingin,2012,Februari,17,tidak,Minggu,tidak,Hujan Ringan,2.34,-4.001200000000001,0.69,31.0009,13,131,144,Sore,Dingin,Sedang
